,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
0,-0.023561478,-0.04175742,0.036903426,0.045706704,-0.114343904,0.06931436,0.18452105,0.19091082,-0.08237942,0.1721217,0.18831,0.1634633,-0.16149785,0.09463057,-0.023768917,-0.044216678,0.04654658,0.10566136,-0.0511875,0.10527679,0.18966007,-0.001805231,-0.06059751,-0.059179172,-0.06304698,0.043897837,0.1823712,-0.101012304,0.116716504,0.05267185,0.18036014,-0.087824844,0.175242,-0.101715654,-0.014001802,-0.007926479,0.06438571,0.01069361,0.14572147,-0.003468439,0.058153063,0.17580384,-0.14180869,0.17857024,0.16832784,0.17037472,0.06296143,0.027635753,0.15789172,0.0521089,0.055416957,-0.09326265,-0.022106394,-0.0056628883,-0.14902772,-0.14162323,0.18489367,-0.11705775,0.16852763,-0.081645094,-0.113884196,0.017933503,0.033992425,0.16766739,0.0706234,0.17722172,-0.05160436,-0.074391395,-0.050645888,-0.10716352,-0.06214021,0.16933179,-0.061381876,0.17871022,-0.12997949,-0.17869,0.0035296232,-0.0476377,-0.044491574,-0.06609708,-0.009280965,0.17807674,-0.09587326,0.1585705,0.034246266,-0.026801616,-0.05747676,0.0005838126,0.17205968,0.020221025,-0.12075339,-0.10110303,0.1844132,0.14830181,0.047859788,-0.12269981,0.068863004,0.16358313,-0.060215443,0.18151489,0.04155177,0.15622649,0.0076179355,0.02435042,0.072674245,0.11001819,-0.1040558,0.017142013,0.1692254,-0.17488337,0.102871746,0.031496137,-0.057751656,0.028266996,0.015742064,0.051485106,0.08650833,-0.08357637,0.012623861,0.023599014,0.12691596,-0.191464,-0.043515682,-0.015605688,0.118792474,-0.013751924,-0.049740136,0.093419015,0.020372868,0.0027035922,0.00928165,-0.15094334,0.1404117,-0.0594386,-0.16591622,0.10120639,0.18680152,-0.012182534,-0.10779286,-0.1348449,0.17257956,0.040689692,0.016975299,0.093200505,0.17723021,0.19206953,0.09595987,0.05675152,-0.09593402,0.18168843
1,0.021898242,0.074812196,0.023840953,-0.1090759,-0.08409811,0.028675439,-0.15048853,0.14542092,0.0022772448,0.05605433,-0.14982264,-0.054600786,0.058915384,0.10324068,-0.0011736682,0.10844507,0.03612718,0.062554896,0.027755132,0.013168201,0.024962852,-0.11774821,0.008448863,0.02180044,0.02013417,0.120879,-0.13034512,-0.018442538,0.07017496,0.055626538,0.12637463,0.06574183,0.035116483,0.05345409,0.022732018,-0.0704747,-0.02654978,-0.0074612307,-0.018175162,0.114499666,-0.040721267,-0.12182526,-0.002645516,0.16105163,-0.03892879,-0.19206071,0.076503806,-0.01056039,0.003755892,-0.0018860181,0.100781836,-0.009004777,0.12050068,-0.015713254,0.12969194,-0.15886103,0.04151611,0.09161301,0.03070284,-0.080235384,-0.19531694,0.0416588,-0.14226484,-0.117723085,-0.06355693,-0.0018897138,-0.010951478,0.06492071,0.1620575,-0.039532,-0.045503158,0.04269802,-0.037294954,0.0023769413,0.15558688,0.038264174,0.17670731,-0.058248818,0.1808129,0.011367054,0.114163525,-0.015005909,-0.053112745,-0.1020165,0.013535612,-0.045858234,-0.12418919,0.004377839,-0.108251,-0.13082625,-0.01831998,0.08834733,-0.10327626,-0.18460578,-0.029949484,0.057766456,0.05121018,-0.124065876,0.038181927,5.2511718e-05,-0.03154117,-0.05761712,-0.06187167,0.083040714,0.121627085,-0.090392634,0.025797622,0.11631931,-0.008107686,0.044724345,0.04195627,0.094926365,0.0872159,-0.062270775,0.09549361,0.0071242307,-0.047524985,0.06356258,0.07225063,-0.015423349,-0.13563423,0.106415756,0.09429365,0.021411464,-0.004900611,0.030179994,-0.11179718,0.045784812,0.12456881,0.07268124,0.08168443,-0.14122276,0.027165607,-0.123715736,0.08102299,-0.0064994222,-0.086191766,-0.049003158,-0.19358948,0.044546522,-0.08106313,-0.023104917,-0.014606448,0.15236449,0.097637594,-0.038172357,-0.07096038,-0.116678655,0.100499734,-0.024249105
2,0.032024514,-0.045844138,-0.14210561,0.033685923,0.090184934,-0.15134202,0.13024957,-0.13030002,0.1186257,0.004280638,0.21451227,0.006886716,0.084532976,-0.08613177,-0.05116797,-0.17310151,-0.034091152,-0.051207297,-0.08878511,-0.1261955,-0.031886943,0.08489423,-0.044056028,-0.07731679,-0.014352091,-0.06670237,0.11245048,-0.030333702,-0.07091318,-0.0116452845,-0.16371968,-0.07663918,0.07823717,-0.09082555,0.0043114373,-0.056300104,0.002041359,-0.07513215,0.08264757,-0.054597434,0.087007135,0.10695355,-0.020786615,-0.042847436,0.085822664,-0.10077591,-0.027775656,0.086888626,-0.008997869,0.100230694,-0.10652984,-0.061507907,-0.10097716,0.048746426,-0.12828188,0.1549709,-0.07127788,-0.10149813,-0.05564132,0.033160724,-0.077183165,-0.021083416,0.07511234,0.19516477,0.011478735,-0.10803174,-0.01718564,0.043664157,-0.12409934,0.122042395,0.011456831,0.008949876,0.066751316,-0.057104465,-0.15674673,-0.008267531,-0.18959086,0.104924284,-0.17500082,-0.14654015,0.11767902,0.01592001,0.028679704,0.00804607,-0.03485512,-0.0827063,0.0596783,-0.010759395,0.09101862,0.18312833,0.012697913,-0.12975147,0.08377925,0.15023968,0.081137136,-0.11619944,-0.07344238,0.08817728,-0.043590005,0.040570702,0.10074067,0.05918497,0.025346052,-0.04488802,-0.047403466,0.08578953,0.12345001,-0.032606438,0.046607636,0.009354468,0.046676032,0.024038192,-0.06834459,-0.04066937,-0.08095675,-0.03878392,0.044670966,-0.091070466,-0.12769875,-0.01739113,0.06902868,-0.08701906,0.04646577,0.1356445,-0.12002537,-0.120236985,-0.08868932,-0.050449546,-0.09512439,-0.14156257,-0.18258995,0.15493028,-0.025051419,0.10573143,-0.11409047,0.14128883,-0.002567968,0.03624121,0.1439847,-0.08907338,-0.030738678,-0.006990648,0.018305156,-0.12847176,-0.21719904,0.08299611,0.04882542,0.17416675,-0.020179803,0.10023792
3,-0.0005900463,-0.08639595,-0.11781593,0.10307759,0.08454872,-0.03486565,0.005771542,-0.05681199,-0.043486904,0.017374959,-0.101189606,-0.07112235,-0.028247869,-0.015220196,-0.094060145,0.015405046,-0.008256005,0.025963085,0.10886706,0.09425342,0.049352735,-0.14354458,0.03852388,-0.08579271,-0.019765498,-0.1591751,0.04114874,-0.18615325,0.04115888,-0.03229296,0.027940862,0.14642869,0.1293252,-0.06662215,-0.11320534,-0.0031655272,0.02131294,-0.04474826,-0.1379307,-0.10003745,0.011330324,-0.07476521,-0.08130008,0.13939828,0.01747036,-0.08772369,0.083848275,0.10374738,0.13995631,0.039541077,0.08031418,-0.048504442,0.14110339,-0.01861514,0.043156825,-0.13522106,-0.057456236,0.06387763,0.13000031,-0.051745478,-0.09312772,-0.12774041,-0.017807236,0.108976044,-0.04875131,-0.04918196,-0.17283267,-0.077986196,-0.034231685,-0.12997547,0.15386492,0.02180643,-0.11861099,0.04109631,0.09238897,0.045340963,-0.05399491,-0.1499871,-0.057815205,-0.01692986,0.1492856,-0.11588009,0.059658516,0.0017863967,0.042706937,-0.13008541,0.13005097,0.034584623,-0.1371825,-0.08227471,-0.017756095,-0.063543856,-0.11087511,-0.07662612,-0.14252615,0.0130084455,0.15589388,-0.036863178,0.08291446,0.13555649,-0.15138617,-0.01891987,0.10560105,0.14934571,0.105348006,-0.058436576,-0.04625187,0.04150894,0.15534946,0.14463747,0.17792717,-0.035253886,-0.114336304,0.09904703,-0.14722936,-0.185432,-0.032164507,0.07817133,-0.16401656,0.07611091,0.023504704,-0.036581725,0.051373083,0.016697159,0.12273887,0.11213693,0.02676462,0.062060423,-0.023757767,-0.061730303,-0.09492037,-0.008556691,-0.06764889,-0.0006554373,-0.12457055,-0.17937362,0.09670202,-0.045187935,-0.020603195,-0.010869432,-0.15974744,0.14887558,0.047025863,0.021697197,-0.17183366,-0.14544997,0.009025758,-0.041694354,-0.09330618,0.041125584
4,0.048868418,0.14159857,-0.037441187,-0.004327468,0.034964986,0.044297602,0.0054885326,-0.09149507,0.033054907,-0.031599462,0.11106842,-0.15200634,-0.15137793,0.07166164,-0.047484085,-0.029968644,-0.13042977,-0.031654507,-0.12668774,0.0036777125,-0.09800732,0.07728525,-0.10968701,0.008328954,-0.07053831,0.14784727,-0.054777376,0.15043947,0.067036636,0.011358344,-0.03787362,0.05342528,0.03667607,-0.14421788,-0.045460206,0.0851399,-0.084493876,0.013255926,0.034095623,0.13599347,0.03012092,-0.1368829,-0.046072602,-0.016267167,-0.018305093,-0.028692856,0.12373205,0.16774853,0.016097002,0.04199531,-0.09508142,0.13122034,-0.07068245,-0.058828536,-0.0044186725,0.15222204,-0.07628764,-0.040680077,-0.139426,-0.061182242,-0.18526481,0.14490661,0.07813771,0.14072546,-0.038754392,-0.26113853,0.10104701,-0.07776738,-0.06654191,0.103772126,-0.061251197,0.15595438,0.008166177,-0.1242158,-0.10495585,0.017970737,-0.17587134,0.004773735,-0.12223975,-0.09623786,-0.040348157,-0.08659606,0.0517665,0.08133171,0.07432518,-0.07030022,-0.073436014,-0.018881785,-0.15943512,-0.15177841,0.013994411,0.1048262,0.057603307,0.12787989,0.055171877,-0.03468908,-0.0298332,0.016739791,-0.03401443,0.04060488,0.06035257,-0.027316889,-0.088214085,-0.09552578,-0.06080491,0.024463572,-0.033594623,0.1372109,-0.13436039,0.12817359,-0.057654154,0.1448036,0.004281551,0.13067852,-0.11736284,0.117261,-0.04973339,-0.08905651,0.09869466,0.05650847,0.048243694,0.051331054,0.13655841,0.010639115,0.122291036,-0.09914073,0.15905774,-0.11398335,-0.036848135,-0.017446363,-0.059008885,0.029409066,-0.1359881,-0.06032604,0.100996256,-0.041595493,-0.079606235,0.07749717,0.1605941,0.032356028,-0.16252996,-0.10316063,-0.042673476,-0.059227094,0.040212687,0.058021348,-0.053832114,-0.012626371,0.12573455,0.05824916
5,-0.10343912,-0.007716522,-0.024813866,-0.06852211,0.052795853,0.031427395,-0.08885604,-0.011878412,0.19794016,0.043899804,0.08045074,-0.1496356,0.18735123,-0.08226668,-0.14927293,-0.20449154,-0.13023087,-0.0041247546,-0.047880847,-0.07116224,0.18591726,-0.053165667,0.014053343,-0.0030565092,-0.055117622,-0.10721435,0.09154513,-0.07438619,0.11719504,0.13614993,-0.0024436829,0.077908844,0.06152543,-0.108778045,0.16704705,0.14170356,-0.042649515,-0.17255926,0.032692593,0.005064921,-0.05357379,0.123086,0.09782864,-0.04875838,0.14955765,0.08736357,-0.14875938,-0.1499727,0.014177881,-0.18305755,0.14831717,0.024444208,0.08497891,0.053698972,0.17340934,0.033602323,0.10042455,-0.004747772,0.047018796,0.15591182,-0.1989074,0.12967235,-0.11023743,-0.11175604,-0.12029737,-0.17622219,0.061773587,0.15817475,0.1449619,-0.06658124,-0.10892257,0.16130109,0.021125209,0.1525519,0.1276054,-0.028368438,-0.15191883,-0.062439915,-0.008077996,0.15417463,-0.08506476,-0.10175606,-0.103436105,-0.080273375,0.08789151,0.17298508,0.08260162,-0.19952989,0.14714909,-0.11644702,-0.03971336,-0.02090109,0.12256378,0.0007474336,0.043436702,-0.088816196,-0.18150796,-0.18193963,0.048426233,-0.051926132,0.18110672,0.052998062,0.018928193,-0.17412388,-0.06422494,-0.20914766,0.15063322,-0.11938737,-0.19561085,-0.1669244,-0.14464912,-0.043139953,-0.053570423,-0.16611366,0.046177737,-0.206958,0.1774434,-0.11388543,-0.047227584,0.074626125,-0.093991205,-0.18226694,-0.036376767,-0.09498353,0.07027126,0.023338035,-0.19238482,-0.20215814,-0.0048589148,-0.11694981,0.06448642,-0.04951517,-0.071796134,-0.18937065,0.045714065,0.112749614,0.11984314,-0.120158754,0.12501703,-0.17492834,0.16444054,-0.07713623,0.17924272,-0.11074539,0.11053018,-0.08593127,0.08984787,0.009699729,-0.1245723,-0.015288078
6,-0.012831348,0.0030775506,0.042923808,0.036318295,0.016059503,-0.05516564,0.011475448,0.012577648,-0.03402222,0.0041793147,-0.0034952422,0.010017233,0.008349918,0.023903115,0.011155158,-0.0076547624,0.019133925,-0.056829233,-0.015972698,-0.015184312,0.012872623,0.02100045,-0.034694467,-0.008850085,-0.008401868,0.009992458,0.067945786,0.038288586,-0.010181633,-0.055914782,0.012003983,-0.11116657,-0.050338272,0.026816657,0.08330895,0.07067093,0.002014665,0.010084497,0.02616193,-0.07005983,0.04165323,0.03645296,0.0063762236,0.082837306,0.021850113,0.1190044,0.012136879,-0.02588601,0.03474684,0.0051503647,-0.039025,-0.046557352,-0.016811036,-0.042705916,0.009034748,0.09171653,-0.012680978,-0.01659205,-0.0103582665,-0.09749931,-0.15118982,0.0081950035,-0.051086094,-0.03223165,-0.023475291,0.01119505,-0.03840155,-0.09123971,-0.11775336,-0.0021168424,-0.07326007,-0.008903124,0.020033678,-0.002780682,0.019483099,-0.085683316,-0.11306188,-0.054577533,-0.0014429996,0.16379446,-0.06667302,0.033392865,-0.042661972,0.015058491,-0.025991537,-0.12672247,0.006889794,0.01444077,-0.12450301,0.12273693,-0.05986064,-0.0778109,-0.009458575,-0.012051149,0.023036636,-0.010424457,-0.021552376,0.05858402,-0.06078125,-0.0605929,0.025438286,-0.014113004,-0.041776914,0.042692672,-0.023796955,0.036419462,0.16663624,-0.08391872,0.014599228,-0.032107633,-0.11454942,-0.02299829,-0.1705155,-0.08780062,0.049659885,0.03828598,-0.017212477,-0.03332887,-0.0122646075,0.00021561222,0.0059128255,-0.0058938186,-0.1050535,0.04354208,-0.05300006,-0.026655616,-0.0022886065,-0.041184086,-0.0023670173,-0.0894386,-0.03042514,0.01892863,0.013175648,-0.027421435,0.01812793,-0.19335207,-0.0043671266,-0.008696103,0.0013950879,-0.01570149,0.108344175,-0.029401563,0.05052823,-0.026887447,-0.1812981,0.0014908246,0.03502105,0.08709864,0.044500906,-0.030114308
7,-0.007942273,0.019302506,-0.044011705,0.03737935,0.02473259,0.04645935,0.033720843,-0.0075371955,0.099302396,-0.049257398,0.024557749,-0.04270335,-0.036891215,-0.029137187,-0.06487269,-0.036705468,-0.015164492,0.020886602,0.005749613,0.014989275,-0.030855823,-0.026455902,0.022354653,-0.040330477,-0.026896078,0.040181015,0.083188735,-0.052079752,-0.03561812,-0.017313158,-0.0068729157,0.003061627,0.061544344,-0.031936683,-0.0017457333,0.028243149,-0.02598421,-0.03487201,0.04379001,0.0643763,0.028792344,-0.0048064394,-0.015180941,0.043583367,0.009147407,0.021412015,0.021554021,0.05447816,-0.02149343,-0.063674755,0.056566082,0.018952247,0.014619926,-0.097923905,0.06631496,0.09222455,-0.013315298,-0.002611783,-0.022229262,0.015444714,0.012514655,-0.014544983,-0.0292985,0.07467722,-0.07082299,0.08603467,-0.0303246,0.09251089,-0.057205353,-0.02902645,0.021196434,0.026403109,0.009542653,-0.009355436,0.016403552,-0.031052206,-0.031102395,-0.06769336,-0.015300409,-0.070321105,0.00034459797,0.028371336,-0.03682563,0.048756137,-0.016822364,-0.057118446,0.0005247813,-0.005664357,-0.16521616,-0.10708249,-0.04103111,-0.013733667,0.10174971,0.053757783,-0.004236327,-0.023165314,-0.001876933,0.08063164,0.041090567,0.01679226,-0.018455712,-0.03079691,-0.00048912934,0.034010768,0.023260782,0.01865682,0.15482113,0.007512094,0.0139009915,0.04833633,0.035613682,0.035392206,-0.107727125,-0.029645754,-0.0012025755,-0.016784387,0.018316135,0.0016701353,-0.17016403,0.012497915,0.07403,-0.052903466,0.05671321,0.0062073837,-0.0042016646,-0.03102737,0.046074543,0.062237393,-0.061983403,0.14726634,-0.1828203,-0.009507193,-0.021188945,0.009428612,-0.030725274,-0.09453083,-0.009642652,0.008472993,0.0050839046,0.03148111,-0.13727531,0.010212897,0.07945905,0.07938018,-0.110687755,-0.07207625,-0.0008277532,0.08214934,0.07712241,0.06262535
8,0.02543558,0.114465624,0.02109356,0.039497368,-0.14747816,-0.14097443,-0.1412495,-0.1045731,-0.033462495,0.059811868,-0.17014603,0.056099925,0.0847923,-0.11055385,0.11265235,-0.11411149,0.0026043064,-0.06853265,0.06684393,-0.16351919,0.037560645,0.062310833,0.110303,0.07819969,0.08070225,-0.03916168,0.007731016,-0.0073357667,-0.14266774,0.16352087,0.09266013,0.12628731,-0.017801935,0.0462477,-0.13534231,0.020974673,0.13939364,0.14762424,0.072402924,0.17402317,-0.114041395,0.056866,0.10749985,-0.04292264,-0.08112519,-0.16374432,0.044715296,-0.11586202,-0.06819112,0.1827749,0.049165525,0.116974264,-0.041134577,0.18689257,-0.048112415,0.028467882,0.08027917,-0.02155542,0.01997778,0.14625075,0.04052275,-0.13155647,0.15915269,-0.047712035,-0.0020800435,-0.009740686,-0.094889656,0.009136484,0.018536184,0.14048278,-0.17231348,-0.0035610134,0.02728221,-0.06980814,-0.102450676,0.17376973,-0.038832847,-0.016366033,0.03951991,-0.18721642,0.06794709,0.039219137,-0.03172619,-0.048403814,-0.059319578,-0.06967684,-0.025171624,0.12372813,-0.16804464,-0.18272302,0.13966851,0.15957427,0.10633665,-0.050288443,-0.18579224,-0.01620083,0.17580578,0.14535002,-0.095328696,-0.092928,0.016514977,0.0017680733,0.023553256,0.06934517,0.03131608,0.05624788,-0.09504446,-0.0052879066,0.1600639,-0.06298928,0.12468268,0.008061946,-0.047954302,0.12475477,0.124419995,0.012882526,0.080380335,0.05091657,-0.19990599,-0.049976926,0.11156402,0.10323234,0.03656715,-0.1118794,0.055854347,0.1299996,-0.10392067,0.12314283,0.036521256,-0.034475256,-0.09121902,0.020303851,0.050744634,-0.013972719,-0.12885714,0.09293807,-0.088559516,0.028548833,-0.077379294,-0.026288236,-0.03891335,0.031810053,-0.025216343,0.035688695,-0.12160315,-0.13011701,0.09106479,0.05880676,0.0067288685,0.04443061
9,-0.075297326,0.16382566,0.01365899,0.09770182,-0.07385388,-0.07899367,-0.08550457,0.13371676,0.16654348,0.077753894,0.009338558,0.103215724,-0.019530034,0.08551284,-0.048095863,0.035951674,0.10950435,0.13866079,-0.12798525,-6.0439583e-05,-0.04114408,-0.08293631,-0.10619763,-0.06410922,-0.01833132,0.10542021,0.15658408,-0.12392302,-0.12003031,-0.07832389,-0.043475255,-0.15633781,-0.05226245,0.09752082,0.13138074,0.053296138,0.008376785,-0.038814962,0.11973141,0.10710354,-0.025545754,0.12040519,-0.0066999686,-0.024940535,0.028244471,-0.11213063,-0.06256995,-0.10940419,0.10589231,-0.08370104,0.09226023,0.10968761,0.04170603,0.04774817,0.13758528,0.17910758,-0.052506257,-0.04146568,-0.086302646,0.12222446,-0.12457141,-0.07001423,-0.048329495,0.05911183,-0.041265234,-0.08693662,-0.05301802,0.006562042,-0.104016796,0.14082158,0.17076671,-0.11473502,0.03568146,0.113550395,0.12479671,-0.12082856,-0.19314896,-0.052978188,0.10754508,-0.0850584,-0.0042818133,0.14386496,-0.07718382,0.1024734,0.013873574,-0.021793514,-0.1082326,-0.082960494,-0.014168233,-0.003996536,-0.060094416,0.13288586,0.0003682872,0.038467582,0.053073302,-0.09267761,-0.08091501,0.12331075,0.09306784,-0.07458822,0.14497805,0.09846959,-0.08658244,0.08018043,0.09238153,0.02934101,-0.16276023,-0.0053449855,0.08171625,0.13376376,0.10721503,-0.090836786,-0.09744125,-0.08436397,0.09980908,-0.08411584,0.05110277,-0.11019073,-0.10121574,-0.08885796,0.024611628,0.16738267,-0.035253245,-0.027221112,-0.07240082,-0.016828712,0.019479834,0.10333679,-0.06995705,-0.125516,0.05622446,-0.10561094,0.116748415,0.17548113,-0.11193047,-0.15003635,0.049766548,-0.091951475,0.036587562,0.10699434,-0.025492169,0.043273833,0.14744128,0.14123471,0.033368964,0.022084458,0.013820515,0.15453576,0.1112513,0.08296507
